review_id,author,reviewer_info,rating,date,review_text,owner_reply,source,is_local_guide,reviewer_review_count,is_edited,review_date,review_text_clean,has_owner_reply
ChdDSUhNMG9nS0VJQ0FnSUNGX2FHOTFRRRAB,Emaly Dante,9 photos,5.0,2 years ago,,"Dear Emaly Dante,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,False,,False,2024-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURJNTV6d3VBRRAB,이충배,Local Guide · 52 reviews,4.0,7 years ago,,Thank you for sharing your experience during your recent stay with us.,Google,True,52,False,2019-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUNaMzlUQzdnRRAB,Rey Pame,Local Guide · 6 reviews,5.0,2 years ago,,"Dear Rey Pame,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,6,False,2024-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUNwcThTVWNnEAE,Ely Chris Eco,2 reviews,5.0,3 years ago,,"Dear Ely Chris Eco,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,False,2,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSURacm96NFdREAE,Kirshner,6 reviews,4.0,2 years ago,,"Dear Kirshner,

Thank you very much for the good feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,False,6,False,2024-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUM1OXRldkZREAE,Florence Panglinan,1 review,5.0,2 years ago,,"Dear Florence Panglinan,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,False,1,False,2024-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUM1OU5XS3Z3RRAB,Julieta Dagami,Local Guide · 73 reviews,5.0,2 years ago,,"Dear Julieta Dagami,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,73,False,2024-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUNadXJyc2p3RRAB,Alan King Mercado,Local Guide · 17 reviews,5.0,2 years ago,,"Dear Alan King Mercado,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,17,False,2024-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURacWZ2SnpRRRAB,Alex Camama,Local Guide · 199 reviews,5.0,2 years ago,,"Dear Alex Camama,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,199,False,2024-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSURwdDZibUpREAE,Vignesh Ramachandran,Local Guide · 22 reviews,4.0,3 years ago,,"Dear Vignesh Ramachandran,

Thank you very much for the good feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,22,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUNaX0pUV2F3EAE,Alvin Tibi,Local Guide · 22 reviews,5.0,2 years ago,,"Dear Alvin Tibi,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,22,False,2024-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSURaa3V6QlRBEAE,John Paul Paragas,,5.0,2 years ago,,"Dear John Paul Paragas,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,,,False,2024-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSURwajRTZUpREAE,Maiah,Local Guide · 47 reviews,5.0,3 years ago,,"Dear Maiah,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,47,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSURKMjVhSEtREAE,Richard Campollo,,5.0,3 years ago,,"Dear Richard Campollo,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,,,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUNaaWM2c2VREAE,Jelly Mirhan,Local Guide · 1 review,3.0,2 years ago,Ang tagal maserve.,"Dear Angelique Cunanan,

On behalf of the team at Taal Vista Hotel, I would like to thank you for staying with us. We would like to assure you that moving forward, we will exert all efforts to make your stay satisfactory. 

It is our pleasure to take care of you during your visit.

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Kind regards,
Ramon Makilan
General Manager",Google,True,1,False,2024-09-03,Ang tagal maserve.,True
ChZDSUhNMG9nS0VJQ0FnSUNaOXQtOEhnEAE,AR Sadain,Local Guide · 9 reviews,5.0,2 years ago,,"Dear AR Sadain,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,9,False,2024-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUNab0x2aGpnRRAB,Lynn Gomez,3 reviews,4.0,2 years ago,,"Dear Lynn Gomez,

Thank you very much for the good feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,False,3,False,2024-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSURwNS1MQ05REAE,lyleryonan 06,Local Guide · 6 reviews,5.0,3 years ago,,"Dear Lyleryonan 06,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,6,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURwdE5HbTV3RRAB,Ishna,Local Guide · 45 reviews,5.0,3 years ago,,"Dear Ishna,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,45,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUNwc3ZTR1FREAE,Xyrus Cortez,Local Guide · 4 reviews,5.0,3 years ago,,"Dear Xyrus Cortez,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,4,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUNwbDVyVUFREAE,Claire Dapiton,,3.0,3 years ago,,"Dear Claire Dapiton,

Thank you for taking the time to rate your stay at Taal Vista Hotel!

Have a great day ahead and we hope to serve you again in near future.",Google,,,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUNwcE1qelRREAE,진실로,,5.0,3 years ago,,"Dear Guest,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,,,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSURKNjc3QlNREAE,wensie david,1 review,5.0,3 years ago,,"Dear Wensie David,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,False,1,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUNKZ0pUalRBEAE,陳尚懋Shangmao CHEN,Local Guide · 24 reviews,5.0,3 years ago,,"Dear Shangmao Chen,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,24,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUNKcjdDUVpBEAE,Lydia Felix Capistrano,1 review,5.0,3 years ago,,"Dear Lydia Felix Capistrano,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us.

Once again, thank you for the review and we would be more than happy to welcome you back home soon!

Sincerely,
Ramon Makilan
General Manager",Google,False,1,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUNwelBMRXNnRRAB,Leo De guzman,Local Guide,5.0,3 years ago,,"Dear Leo De Guzman,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUR4bU9lT2tBRRAB,Russell Natino,Local Guide · 13 reviews,5.0,3 years ago,,"Dear Russell Natino,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,13,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURwanZ5MzlRRRAB,Angelique Cunanan,Local Guide · 9 reviews,5.0,3 years ago,,"Dear Angelique Cunanan,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,9,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUNwbFpuY3FnRRAB,JACE,Local Guide · 14 reviews,5.0,3 years ago,,"Dear J.aeleen,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,14,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURKcXBpMF9RRRAB,محمد الدوسري,Local Guide · 18 reviews,4.0,3 years ago,,"Dear Guest,

Thank you very much for the good feedback about your stay at Taal Vista Hotel!

We are all very thrilled to see your positive ratings; it only confirms that you have enjoyed your overall experience that will certainly encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,18,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUNKOG8zTXFnRRAB,oogle oogle,Local Guide · 4 reviews,4.0,3 years ago,,"Dear Oogle Oogle,

Thank you very much for the good feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,4,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURKcDdtTHpBRRAB,Edrie Delos Reyes,6 photos,4.0,3 years ago,,"Dear Edrie Delos Reyes,

Thank you very much for the good feedback about your stay at Taal Vista Hotel!

We are all very thrilled to see your positive ratings; it only confirms that you have enjoyed your overall experience that will certainly encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,False,,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURKcTZpaG13RRAB,norman bonagua,1 review,5.0,3 years ago,,"Dear Norman Bonagua,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,False,1,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUN4dWFEV29nRRAB,Gerald Funa,Local Guide · 188 photos,4.0,3 years ago,,"Dear Gerald,

Thank you very much for the good feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUNKa3RyNGhnRRAB,Peter Nathaniel Evangelista,Local Guide · 9 reviews,5.0,3 years ago,,"Dear Peter Nathaniel Evangelista,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,9,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUNKeV95b0t3EAE,RJYu Music,Local Guide · 71 reviews,5.0,3 years ago,,"Dear RJYu Music,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,71,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUNKX1kzU3dnRRAB,Charles Ong,2 photos,3.0,3 years ago,,"Dear Charles Ong,

Thank you very much for the good feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,False,,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUQ0dzRqTFBREAE,Allan Frank Atanacio,Local Guide · 70 reviews,4.0,7 years ago,,Thank you Allan,Google,True,70,False,2019-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUR4ak9hXzR3RRAB,Angel Chermiel Manresa,,5.0,3 years ago,,"Dear Angel,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,,,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSURKeExxM0VnEAE,Rose Anne Valdez,3 reviews,5.0,3 years ago,,"Dear Rose Anne Valdez,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,False,3,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURSeE9fSzF3RRAB,Shindee Franco,Local Guide · 40 reviews,3.0,3 years ago,,"Dear Shindee,

Thank you very much for the good feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,40,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURSdHZ1OHhnRRAB,Richard Quion,Local Guide · 6 reviews,4.0,3 years ago,,"Dear Richard,

Thank you very much for the good feedback about your stay at Taal Vista Hotel!

We are all very thrilled to see your positive ratings; it only confirms that you have enjoyed your overall experience that will certainly encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,6,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSURSNWVTR0R3EAE,Marc Andrian Alforque,Local Guide · 29 reviews,4.0,3 years ago,,"Dear Marc Andrian,

Thank you very much for the good feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,29,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUN4b3VtcnF3RRAB,Wilson Chua,3 photos,5.0,3 years ago,,"Dear Wilson,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,False,,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUR4cV92ZjRRRRAB,Daryl Tanrena,Local Guide · 45 reviews,5.0,3 years ago,,"Dear Daryl Tanrena,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,45,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURSbW8yOXJ3RRAB,Daniel Constantino,,5.0,3 years ago,,"Dear Daniel,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,,,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUNSallybW53RRAB,Karl Tugade,Local Guide · 39 reviews,4.0,3 years ago,,"Dear Karl,

Thank you very much for the good feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,39,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUN4MmF5QmRBEAE,Alods Rups,Local Guide · 16 reviews,5.0,3 years ago,,"Dear Alods,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,16,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURSNWRTNnhnRRAB,Vishal Kamdar,Local Guide · 71 reviews,3.0,3 years ago,,"Dear Vishal,

Thank you very much for the good feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,71,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUNSdl9ISUh3EAE,King Marcial,1 review,5.0,3 years ago,,"Dear Naldmar,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,False,1,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSURSdGFUQUVnEAE,Edwin Tablizo,,5.0,3 years ago,,"Dear Edwin,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,,,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUN4N1lxWl93RRAB,Jv Co,Local Guide · 1 review,5.0,3 years ago,,"Dear Jv,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,1,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSURSdjdXX0JnEAE,galactic,Local Guide · 98 reviews,4.0,3 years ago,,"Dear Dex Ognita,

Thank you very much for the good feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,98,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUN4d2VtMnpBRRAB,Wie Kie,Local Guide · 8 reviews,5.0,3 years ago,,"Dear Riantot,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,8,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUN4dHNpOTd3RRAB,Jeff Magsumbol,Local Guide · 120 reviews,5.0,3 years ago,,"Dear Jeffrey,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,120,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSURSamVXSUJBEAE,Erwin Quetua,Local Guide · 24 reviews,5.0,3 years ago,,"Dear Erwin,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,24,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSURoMGU2eUdBEAE,Bon Salinas,Local Guide · 197 reviews,5.0,3 years ago,,"Dear Bon Salinas,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,197,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUNSMHJiZldREAE,Veronica Mino Nica M,4 reviews,5.0,3 years ago,,"Dear Nica M,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,False,4,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSURSNGJXTVlREAE,Jam Dela Cruz,Local Guide · 26 reviews,5.0,3 years ago,,"Dear Jamaica,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,26,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURSeG9lRzZ3RRAB,KENNETH SY,Local Guide · 11 reviews,3.0,3 years ago,,"Dear Kenneth,

Thank you very much for the good feedback about your stay at Taal Vista Hotel!

We are all very thrilled to see your positive ratings; it only confirms that you have enjoyed your overall experience that will certainly encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,11,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSURock8yVE1nEAE,harry williams,Local Guide · 30 reviews,4.0,3 years ago,,"Dear Harry Williams,

Thank you very much for the good feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,30,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURoX2JYenZRRRAB,Vahl Valencia,Local Guide · 2 reviews,5.0,3 years ago,,"Dear Vahl Valencia,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,2,False,2023-09-03,,True
